date,PT_8313A.AV_0#,PT_8313B.AV_0#,PT_8313C.AV_0#,PT_8313D.AV_0#,PT_8313E.AV_0#,PT_8313F.AV_0#,PTCA_8322A.AV_0#,PTCA_8324.AV_0#,TE_8319A.AV_0#,TE_8319B.AV_0#,TE_8313B.AV_0#,TE_8303.AV_0#,TE_8304.AV_0#,TV_8329ZC.AV_0#,FT_8301.AV_0#,FT_8302.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,FT_8306B.AV_0#,AIR_8301B.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD1.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,SXLTCYY.AV_0#,ZCLCCY.AV_0#,YCLCCY.AV_0#,YJJWSLL.AV_0#,ZZQBCHLL.AV_0#,TE_8332A.AV_0#
2022-03-30 08:48:39,-148.83,-221.42,-189.95,-140.52,-190.2,-185.17,9.67,9.38,350.67,382.63,760.57,206.12,220.95,13.06,46326.79,16210.23,722.88,2.04,599.19,2.06,21.66,4.79,8.73,-155.09,-322.85,10969.1,10981.27,2.63,56.17,535.69
2022-03-30 08:48:44,-157.81,-220.5,-191.46,-143.54,-193.31,-190.2,9.67,9.38,350.61,382.57,760.74,205.95,220.85,13.06,46727.11,17001.43,725.22,2.07,600.47,2.03,21.66,4.94,5.7,-130.5,-315.21,10897.22,10948.04,2.63,56.67,535.63
2022-03-30 08:48:49,-175.77,-220.42,-190.04,-147.23,-198.93,-193.73,9.67,9.38,350.68,382.63,760.81,205.95,220.95,13.06,46931.05,19231.52,715.56,2.07,610.54,2.03,21.6,5.15,4.99,-130.5,-315.21,10897.22,10948.04,2.63,56.67,535.56
2022-03-30 08:48:54,-168.05,-217.98,-189.95,-155.12,-194.74,-190.62,9.67,9.37,350.61,382.57,760.91,206.02,220.88,13.05,47034.91,16518.03,710.7,2.04,609.13,2.03,21.66,4.88,7.21,-161.72,-323.44,10750.38,10776.43,2.62,56.43,535.47
2022-03-30 08:48:59,-161.42,-216.14,-185.59,-150.93,-193.39,-185.67,9.67,9.37,350.61,382.57,760.98,205.82,220.95,13.05,45937.8,16546.35,721.82,2.04,602.43,2.03,21.66,5.52,9.48,-161.72,-323.44,10750.38,10776.43,2.62,56.43,535.4
2022-03-30 08:49:04,-164.61,-217.06,-181.39,-137.5,-199.52,-183.57,9.67,9.37,350.61,382.57,761.04,206.02,220.92,13.05,47406.9,15976.08,718.78,2.06,603.74,2.01,21.61,5.45,8.63,-150.3,-333.93,10856.52,10841.27,2.63,56.68,535.31
2022-03-30 08:49:09,-167.12,-226.29,-186.34,-144.8,-204.72,-190.04,9.67,9.38,350.61,382.57,760.98,206.02,220.92,13.06,47557.96,17413.08,715.53,2.07,602.41,2.0,21.72,5.05,8.09,-150.3,-333.93,10856.52,10841.27,2.63,56.68,535.24
2022-03-30 08:49:14,-169.98,-228.64,-195.16,-158.48,-209.93,-194.15,9.67,9.38,350.61,382.57,761.11,205.99,220.88,13.05,46721.45,18496.97,734.89,2.04,588.36,1.98,21.66,5.33,8.95,-148.62,-328.98,10988.34,11015.29,2.63,56.64,535.11
2022-03-30 08:49:19,-168.89,-230.74,-198.18,-158.9,-207.32,-197.34,9.67,9.38,350.61,382.51,761.41,205.99,221.05,13.06,47557.96,18143.85,730.03,1.99,595.64,1.95,21.65,5.04,6.11,-148.62,-328.98,10988.34,11015.29,2.63,56.64,535.05
2022-03-30 08:49:24,-186.85,-228.31,-195.83,-164.69,-212.36,-202.96,9.67,9.38,350.55,382.5,761.74,206.05,220.82,13.06,47718.47,17012.76,723.59,1.97,594.07,1.93,21.65,5.17,6.41,-158.44,-347.27,10734.64,10757.15,2.63,56.47,534.95
2022-03-30 08:49:29,-171.15,-223.19,-182.65,-150.93,-217.14,-196.41,9.67,9.38,350.55,382.44,761.94,206.02,220.98,13.05,46829.08,17386.64,723.64,1.97,600.44,1.93,21.67,5.47,10.38,-158.44,-347.27,10734.64,10757.15,2.63,56.47,534.89
2022-03-30 08:49:34,-163.94,-208.67,-178.79,-150.51,-209.76,-187.77,9.67,9.39,350.55,382.44,762.11,206.12,220.88,13.05,47044.35,16072.38,728.45,1.99,598.96,1.95,21.69,5.89,6.98,-156.51,-345.51,10798.34,10782.02,2.63,56.02,534.83
2022-03-30 08:49:39,-164.77,-221.34,-184.16,-157.31,-210.43,-197.84,9.68,9.39,350.55,382.44,762.24,206.02,220.85,13.05,46638.36,17190.26,728.45,1.99,593.27,1.95,21.61,5.84,10.12,-156.51,-345.51,10798.34,10782.02,2.63,56.02,534.79
2022-03-30 08:49:44,-165.45,-215.8,-186.76,-157.47,-214.37,-200.11,9.68,9.39,350.55,382.44,762.18,206.09,220.95,13.05,48099.91,15909.99,728.65,2.02,594.25,1.95,21.58,5.63,7.73,-152.32,-361.96,10946.13,10926.24,2.63,55.92,534.79
2022-03-30 08:49:49,-153.36,-215.72,-190.37,-152.69,-213.12,-195.49,9.68,9.39,350.55,382.44,761.88,205.99,220.98,13.06,47012.25,17515.05,729.96,1.99,593.04,1.95,21.66,5.34,6.59,-152.32,-361.96,10946.13,10926.24,2.63,55.92,534.67
2022-03-30 08:49:54,-155.54,-213.03,-194.99,-154.37,-204.3,-195.66,9.69,9.4,350.52,382.41,761.58,206.09,220.95,13.06,47769.46,16691.75,718.95,1.97,603.24,1.95,21.63,5.78,5.2,-136.96,-369.51,10929.01,10939.31,2.64,56.36,534.6
2022-03-30 08:49:59,-155.38,-216.3,-189.78,-163.43,-211.44,-205.81,9.69,9.4,350.55,382.41,761.41,205.95,220.92,13.05,47405.01,17237.47,717.19,1.97,605.83,1.9,21.73,5.16,4.15,-136.96,-369.51,10929.01,10939.31,2.64,56.36,534.54
2022-03-30 08:50:04,-156.21,-219.75,-191.71,-157.89,-213.87,-198.6,9.68,9.39,350.52,382.41,761.44,206.12,221.02,13.05,47878.98,17031.64,707.5,1.99,617.19,1.9,21.7,5.72,5.42,-139.89,-392.0,10745.57,10715.38,2.63,56.41,534.44
2022-03-30 08:50:09,-171.82,-226.63,-190.46,-156.8,-207.58,-198.76,9.68,9.39,350.52,382.41,761.64,206.05,221.05,13.05,46715.78,17864.39,715.68,1.99,604.75,1.9,21.62,5.79,6.12,-139.89,-392.0,10745.57,10715.38,2.63,56.41,534.44
2022-03-30 08:50:14,-159.4,-221.59,-187.43,-147.07,-210.35,-192.3,9.68,9.39,350.52,382.34,761.88,206.09,221.02,13.06,46955.6,16276.32,733.31,1.99,589.16,1.9,21.62,5.34,5.47,-150.81,-399.22,10930.06,10856.54,2.62,56.7,534.37
2022-03-30 08:50:19,-161.42,-218.4,-184.66,-140.86,-208.08,-182.9,9.68,9.38,350.52,382.34,762.51,206.12,221.05,13.06,46255.04,17333.77,721.7,1.99,602.71,1.9,21.66,5.6,7.33,-150.81,-399.22,10930.06,10856.54,2.62,56.7,534.31
2022-03-30 08:50:24,-176.36,-220.25,-188.11,-149.16,-198.34,-188.36,9.68,9.39,350.52,382.28,763.34,206.09,221.02,13.06,46194.61,15664.51,718.78,1.97,597.47,1.9,21.68,6.01,4.37,-147.78,-379.0,10930.06,10902.66,2.62,56.82,534.28
2022-03-30 08:50:29,-158.4,-216.56,-184.83,-158.06,-197.67,-189.36,9.68,9.39,350.52,382.34,764.08,206.12,221.02,13.05,47648.61,16886.24,715.53,1.94,607.24,1.93,21.71,5.61,8.16,-147.78,-379.0,10930.06,10902.66,2.62,56.82,534.22
2022-03-30 08:50:34,-154.28,-213.28,-181.22,-147.57,-198.26,-188.27,9.68,9.38,350.52,382.28,764.47,206.12,220.95,13.06,47425.79,18013.56,710.49,1.94,607.39,1.98,21.66,5.47,5.54,-145.18,-399.98,10813.17,10806.06,2.63,56.54,534.15
2022-03-30 08:50:39,-157.81,-222.43,-188.86,-158.23,-203.38,-192.3,9.68,9.39,350.45,382.28,764.64,206.12,221.05,13.06,47053.79,17348.88,705.64,1.94,611.72,1.98,21.58,5.08,6.75,-145.18,-399.98,10813.17,10806.06,2.63,56.54,534.09
2022-03-30 08:50:44,-165.61,-212.61,-179.55,-147.74,-201.37,-186.09,9.68,9.39,350.45,382.28,764.71,206.12,221.02,13.06,47059.45,16295.21,726.48,1.97,599.24,1.98,21.65,4.6,6.28,-148.04,-392.68,10798.55,10738.23,2.63,56.28,534.02
2022-03-30 08:50:49,-161.33,-210.51,-178.62,-143.46,-196.33,-184.83,9.68,9.39,350.45,382.28,764.71,206.22,221.05,13.05,46045.43,17520.71,731.69,1.97,592.29,1.95,21.72,5.44,4.66,-148.04,-392.68,10798.55,10738.23,2.63,56.28,534.02
2022-03-30 08:50:54,-158.65,-218.74,-185.42,-139.6,-196.25,-184.16,9.68,9.39,350.46,382.22,764.78,206.12,221.05,13.05,46398.55,17515.05,726.38,1.97,599.59,1.9,21.63,5.48,6.77,-149.55,-376.73,10957.79,10902.78,2.63,56.28,533.99
2022-03-30 08:50:59,-159.91,-211.35,-183.99,-142.37,-197.25,-179.63,9.69,9.4,350.39,382.28,764.91,206.15,221.08,13.06,46708.23,16212.12,728.42,1.97,598.33,1.9,21.68,5.39,5.52,-149.55,-376.73,10957.79,10902.78,2.63,56.28,533.93
2022-03-30 08:51:04,-161.42,-208.42,-178.96,-140.35,-200.61,-186.76,9.68,9.4,350.39,382.21,764.91,206.15,221.08,13.05,47427.67,16929.67,711.0,1.97,612.4,1.9,21.66,5.68,4.84,-146.86,-366.74,10973.93,10968.66,2.62,56.1,533.93
2022-03-30 08:51:09,-163.94,-211.77,-178.45,-136.41,-201.45,-187.85,9.69,9.4,350.39,382.15,765.14,206.19,221.08,13.05,47580.62,16910.79,712.26,1.97,610.14,1.9,21.65,5.88,7.48,-146.86,-366.74,10973.93,10968.66,2.62,56.1,533.86
2022-03-30 08:51:14,-151.09,-211.18,-177.2,-152.86,-212.86,-193.06,9.69,9.4,350.39,382.22,765.38,206.19,221.02,13.06,47726.03,17414.97,728.4,1.94,597.45,1.9,21.66,4.81,5.62,-144.85,-359.95,10773.37,10762.67,2.64,56.05,533.86
2022-03-30 08:51:19,-155.46,-211.35,-184.75,-156.3,-203.3,-191.29,9.69,9.41,350.39,382.15,765.54,206.19,221.08,13.06,46774.32,17084.52,719.21,1.94,604.65,1.9,21.64,5.31,5.26,-144.85,-359.95,10773.37,10762.67,2.64,56.05,533.8
2022-03-30 08:51:24,-154.45,-216.14,-188.44,-149.08,-205.65,-189.7,9.69,9.41,350.39,382.15,765.61,206.15,221.08,13.06,47894.08,17080.74,715.91,1.94,605.71,1.9,21.58,6.06,4.96,-139.06,-364.31,10827.59,10794.27,2.63,55.95,533.8
2022-03-30 08:51:29,-158.65,-217.56,-187.94,-149.75,-212.78,-183.15,9.7,9.41,350.39,382.15,765.61,206.19,221.05,13.06,47733.58,15953.42,720.34,1.94,599.08,1.88,21.7,5.6,8.09,-139.06,-364.31,10827.59,10794.27,2.63,55.95,533.77
2022-03-30 08:51:34,-161.67,-220.75,-182.4,-155.96,-204.64,-185.84,9.7,9.41,350.39,382.15,765.54,206.19,221.08,13.06,47046.23,16995.77,728.45,1.94,592.36,1.9,21.65,6.28,8.91,-144.26,-356.25,11116.12,11094.03,2.64,56.2,533.7
2022-03-30 08:51:39,-161.67,-224.19,-183.99,-155.46,-206.9,-189.03,9.7,9.41,350.39,382.15,765.54,206.19,221.08,13.06,47125.54,18389.34,722.68,1.94,599.03,1.9,21.7,5.76,5.21,-144.26,-356.25,11116.12,11094.03,2.64,56.2,533.77
2022-03-30 08:51:44,-166.2,-216.72,-183.66,-147.91,-197.09,-186.18,9.7,9.41,350.39,382.12,765.61,206.19,221.08,13.06,46702.56,17552.82,731.62,1.94,590.83,1.9,21.67,4.91,5.26,-151.14,-359.36,10884.65,10911.72,2.64,56.13,533.7
2022-03-30 08:51:49,-169.22,-212.7,-188.78,-145.14,-197.0,-192.55,9.7,9.4,350.39,382.12,765.61,206.22,221.08,13.05,47170.86,17296.01,717.47,1.97,605.71,1.93,21.69,5.64,4.53,-151.14,-359.36,10884.65,10911.72,2.64,56.13,533.7
2022-03-30 08:51:54,-171.49,-212.19,-189.03,-140.1,-202.2,-189.28,9.7,9.4,350.39,382.12,765.48,206.15,221.08,13.06,47661.82,17860.61,718.73,1.99,602.89,1.93,21.64,4.92,5.03,-149.46,-350.46,10732.46,10725.85,2.62,56.72,533.64
2022-03-30 08:51:59,-163.01,-211.02,-187.77,-145.14,-199.18,-186.43,9.7,9.4,350.32,382.12,765.38,206.19,221.12,13.06,46232.38,16202.68,723.66,1.97,597.42,1.9,21.6,5.44,7.92,-149.46,-350.46,10732.46,10725.85,2.62,56.72,533.64
2022-03-30 08:52:04,-161.5,-209.25,-185.92,-150.76,-200.36,-187.6,9.69,9.4,350.39,382.06,765.38,206.15,221.08,13.06,46693.12,16559.57,713.97,1.94,608.5,1.93,21.71,5.06,10.49,-143.59,-352.22,10970.55,10933.63,2.63,56.97,533.58
2022-03-30 08:52:09,-168.97,-212.44,-184.58,-143.21,-198.34,-181.31,9.69,9.4,350.39,382.05,765.24,206.22,221.12,13.06,47658.05,17968.24,723.46,1.92,592.66,1.95,21.68,5.29,4.94,-143.59,-352.22,10970.55,10933.63,2.63,56.97,533.57
2022-03-30 08:52:14,-165.45,-217.06,-179.46,-139.26,-189.53,-178.79,9.69,9.4,350.32,382.05,765.14,206.22,221.12,13.06,47401.24,18457.31,712.31,1.92,610.39,1.95,21.69,5.6,6.27,-152.9,-352.73,10956.81,10959.1,2.64,56.67,533.57
2022-03-30 08:52:19,-169.73,-222.85,-180.22,-149.0,-195.49,-184.75,9.69,9.4,350.32,382.05,764.94,206.22,221.12,13.05,47518.31,17539.6,710.72,1.92,609.08,1.95,21.67,5.57,5.26,-152.9,-352.73,10956.81,10959.1,2.64,56.67,533.57
2022-03-30 08:52:24,-161.84,-217.14,-182.73,-152.77,-206.07,-188.69,9.69,9.4,350.32,382.05,764.71,206.19,221.22,13.05,47053.79,16931.56,703.27,1.89,616.48,1.93,21.62,5.09,4.75,-149.88,-364.22,10800.23,10806.06,2.64,56.61,533.51
2022-03-30 08:52:29,-164.94,-220.33,-186.26,-156.21,-201.45,-191.13,9.69,9.4,350.33,382.06,764.38,206.22,221.15,13.06,47523.98,16563.34,702.99,1.92,614.04,1.9,21.67,5.37,5.45,-149.88,-364.22,10800.23,10806.06,2.64,56.61,533.51
2022-03-30 08:52:34,-165.19,-210.93,-184.58,-155.04,-206.07,-179.55,9.69,9.4,350.32,381.99,763.95,206.19,221.12,13.05,46245.6,16087.49,709.97,1.92,609.96,1.9,21.67,5.21,5.13,-142.5,-357.43,10776.48,10762.61,2.63,56.65,533.51
2022-03-30 08:52:39,-156.21,-215.72,-179.21,-135.82,-200.61,-180.22,9.7,9.4,350.26,381.99,763.55,206.22,221.15,13.05,47063.23,15845.79,721.5,1.89,600.95,1.9,21.64,5.33,3.75,-142.5,-357.43,10776.48,10762.61,2.63,56.65,533.48
2022-03-30 08:52:44,-146.06,-205.98,-172.75,-126.67,-192.22,-178.87,9.7,9.41,350.26,381.99,763.05,206.12,221.08,13.05,47048.13,17394.2,729.98,1.86,590.62,1.89,21.68,5.55,3.17,-140.99,-334.01,10924.41,10909.88,2.63,56.67,533.51
2022-03-30 08:52:49,-150.51,-205.56,-177.45,-136.74,-208.58,-188.86,9.71,9.41,350.33,381.99,762.58,206.25,221.15,13.05,46942.38,19074.79,728.95,1.86,594.02,1.85,21.6,5.29,6.44,-140.99,-334.01,10924.41,10909.88,2.63,56.67,533.48
2022-03-30 08:52:54,-149.58,-203.21,-171.66,-128.94,-182.99,-174.51,9.71,9.42,350.26,381.93,762.42,206.25,221.15,13.05,47082.11,18164.63,728.45,1.85,597.4,1.8,21.71,5.87,6.89,-134.19,-340.39,10896.11,10930.1,2.63,56.71,533.42
2022-03-30 08:52:59,-140.35,-192.22,-157.89,-107.37,-161.84,-146.23,9.71,9.42,350.26,381.99,762.25,206.25,221.18,13.05,45951.02,18476.2,711.2,1.79,609.73,1.75,21.67,5.87,5.15,-134.19,-340.39,10896.11,10930.1,2.63,56.71,533.42
2022-03-30 08:53:04,-129.61,-181.48,-150.17,-108.96,-159.66,-139.6,9.71,9.42,350.33,381.93,762.05,206.25,221.15,13.06,46200.27,18021.12,420.7,1.73,327.82,1.72,21.69,4.94,7.94,-124.7,-318.23,10786.23,10769.53,2.63,56.31,533.42
2022-03-30 08:53:09,-132.55,-186.01,-149.16,-111.57,-156.55,-144.05,9.71,9.42,350.33,381.93,761.88,206.22,221.15,13.06,45371.31,17639.68,262.49,1.71,304.96,1.75,21.71,4.81,5.15,-124.7,-318.23,10786.23,10769.53,2.63,56.31,533.42
2022-03-30 08:53:14,-123.4,-175.35,-145.05,-93.02,-138.09,-139.26,9.71,9.42,350.26,381.93,761.65,206.32,221.18,13.06,47059.45,18342.13,641.66,1.68,650.95,1.77,21.72,5.34,4.0,-114.55,-323.86,10881.17,10839.08,2.64,56.41,533.42
2022-03-30 08:53:19,-115.93,-167.21,-142.95,-95.28,-143.29,-141.44,9.71,9.42,350.26,381.93,761.45,206.25,221.18,13.06,46300.36,18600.82,687.53,1.71,667.37,1.82,21.72,4.82,5.12,-114.55,-323.86,10881.17,10839.08,2.64,56.41,533.42
2022-03-30 08:53:24,-111.48,-172.16,-140.1,-85.63,-134.9,-136.58,9.71,9.42,350.26,381.93,761.52,206.25,221.12,13.06,47051.9,18026.78,685.14,1.73,665.98,1.88,21.69,5.34,6.53,-98.18,-314.54,11055.27,11056.16,2.63,56.51,533.42
2022-03-30 08:53:29,-102.17,-164.94,-133.3,-96.63,-139.85,-131.54,9.71,9.42,350.26,381.93,761.72,206.22,221.12,13.06,46593.04,19388.25,686.25,1.79,660.57,1.9,21.76,6.3,4.83,-98.18,-314.54,11055.27,11056.16,2.63,56.51,533.42
2022-03-30 08:53:34,-111.15,-162.59,-131.62,-97.89,-137.16,-126.76,9.71,9.42,350.26,381.93,762.05,206.29,221.18,13.05,45854.71,18006.01,684.69,1.84,655.28,1.93,21.71,5.64,7.23,-84.59,-320.25,10813.19,10803.98,2.62,56.83,533.35
2022-03-30 08:53:39,-98.81,-159.91,-121.13,-75.9,-118.7,-110.56,9.71,9.42,350.33,381.93,762.52,206.29,221.18,13.06,45637.56,17486.72,675.04,1.89,658.98,1.93,21.69,5.1,4.84,-84.59,-320.25,10813.19,10803.98,2.62,56.83,533.35
2022-03-30 08:53:44,-90.67,-149.67,-118.78,-75.65,-116.52,-106.2,9.71,9.42,350.26,381.93,762.95,206.22,221.18,13.05,45571.47,17668.0,676.58,1.92,660.37,1.93,21.66,5.69,6.47,-80.31,-324.03,10877.08,10816.42,2.63,57.17,533.42
2022-03-30 08:53:49,-100.49,-145.81,-113.24,-68.35,-110.73,-112.74,9.72,9.42,350.26,381.93,763.18,206.25,221.15,13.06,46200.27,19312.71,676.58,1.96,652.86,1.93,21.7,5.35,5.48,-80.31,-324.03,10877.08,10816.42,2.63,57.17,533.42
2022-03-30 08:53:54,-90.75,-144.46,-106.7,-68.85,-115.26,-109.8,9.71,9.42,350.27,381.93,763.49,206.39,221.22,13.06,46647.8,19021.92,675.22,1.99,656.34,1.93,21.75,4.76,9.33,-85.09,-316.14,11010.17,10942.73,2.62,56.97,533.42
2022-03-30 08:53:59,-88.32,-146.81,-103.43,-49.8,-110.06,-106.2,9.71,9.42,350.27,381.93,763.95,206.32,221.15,13.06,45796.18,17864.39,679.53,2.02,647.3,1.95,21.71,5.86,4.16,-85.09,-316.14,11010.17,10942.73,2.62,56.97,533.42
2022-03-30 08:54:04,-76.57,-137.25,-99.9,-58.95,-104.18,-96.71,9.71,9.42,350.33,381.93,764.19,206.29,221.18,13.06,46613.82,17911.59,684.64,2.04,643.98,1.95,21.72,5.05,6.25,-71.24,-297.84,11109.49,11077.37,2.63,56.67,533.42
2022-03-30 08:54:09,-92.35,-136.49,-100.74,-54.33,-104.94,-99.15,9.71,9.42,350.27,381.93,764.18,206.35,221.15,13.06,46791.31,18591.38,685.04,2.04,639.04,1.95,21.64,6.61,7.59,-71.24,-297.84,11109.49,11077.37,2.63,56.67,533.42
2022-03-30 08:54:14,-89.58,-135.48,-105.36,-58.19,-105.44,-92.35,9.71,9.42,350.27,381.93,763.95,206.35,221.15,13.06,47070.79,17894.6,682.82,2.04,640.15,1.95,21.76,5.18,4.53,-81.82,-309.59,10824.15,10794.31,2.62,56.82,533.42
2022-03-30 08:54:19,-79.84,-128.69,-109.13,-61.04,-107.12,-85.89,9.71,9.42,350.27,382.0,763.79,206.29,221.15,13.06,47033.02,20039.71,676.61,2.07,649.01,1.95,21.79,5.75,6.91,-81.82,-309.59,10824.15,10794.31,2.62,56.82,533.42
2022-03-30 08:54:24,-77.07,-129.69,-97.3,-52.32,-101.16,-84.29,9.71,9.42,350.27,382.0,763.49,206.32,221.15,13.06,45597.91,19157.87,679.88,2.07,640.6,1.93,21.74,5.38,5.68,-66.55,-324.03,10873.41,10778.37,2.63,56.88,533.42
2022-03-30 08:54:29,-76.32,-137.5,-98.56,-64.74,-97.47,-93.35,9.72,9.42,350.27,382.0,763.02,206.32,221.18,13.05,47406.9,18257.15,684.69,2.07,637.63,1.93,21.7,5.44,8.24,-66.55,-324.03,10873.41,10778.37,2.63,56.88,533.36
2022-03-30 08:54:34,-83.2,-137.67,-91.68,-61.8,-99.15,-87.82,9.72,9.43,350.34,381.94,762.79,206.32,221.15,13.06,46870.62,18149.52,684.74,2.07,645.18,1.9,21.79,5.43,4.77,-64.95,-321.59,11085.36,11002.7,2.63,56.59,533.42
2022-03-30 08:54:39,-86.14,-133.72,-102.0,-66.41,-105.61,-96.96,9.72,9.43,350.33,382.0,762.72,206.35,221.15,13.06,45533.71,17129.83,680.51,2.04,640.68,1.93,21.75,5.64,5.48,-64.95,-321.59,11085.36,11002.7,2.63,56.59,533.42
2022-03-30 08:54:44,-71.87,-131.12,-106.87,-56.43,-109.05,-97.38,9.72,9.43,350.34,382.0,763.06,206.32,221.18,13.06,46413.65,19482.66,681.59,2.04,637.3,1.93,21.76,5.97,6.17,-67.64,-323.27,10960.48,10936.65,2.63,56.66,533.42
2022-03-30 08:54:49,-72.29,-125.41,-88.32,-51.06,-101.83,-91.34,9.72,9.43,350.34,382.07,763.43,206.35,221.15,13.06,46321.13,19860.32,676.61,2.02,645.39,1.93,21.67,5.54,5.49,-67.64,-323.27,10960.48,10936.65,2.63,56.66,533.43
2022-03-30 08:54:54,-64.9,-132.88,-91.34,-52.48,-100.57,-89.66,9.73,9.43,350.34,382.0,763.59,206.32,221.15,13.06,45847.16,16935.34,671.09,2.02,645.46,1.95,21.7,5.73,6.91,-57.4,-314.29,10843.93,10785.94,2.63,56.61,533.49
2022-03-30 08:54:59,-62.72,-129.86,-94.87,-57.52,-100.32,-86.47,9.73,9.43,350.34,382.07,763.79,206.35,221.15,13.05,46330.57,18385.56,681.64,1.99,640.5,1.95,21.74,5.32,5.16,-57.4,-314.29,10843.93,10785.94,2.63,56.61,533.43
2022-03-30 08:55:04,-64.15,-124.74,-94.45,-53.57,-96.88,-77.66,9.73,9.43,350.34,382.07,764.13,206.35,221.15,13.06,46487.3,18215.61,686.32,1.97,634.01,1.95,21.75,5.26,4.71,-46.4,-325.7,10934.07,10834.05,2.63,57.04,533.49
2022-03-30 08:55:09,-70.86,-118.45,-90.0,-49.71,-92.1,-83.79,9.73,9.43,350.34,382.07,764.33,206.35,221.18,13.06,45218.36,17263.9,676.63,1.94,636.47,1.95,21.71,5.24,10.8,-46.4,-325.7,10934.07,10834.05,2.63,57.04,533.49
2022-03-30 08:55:14,-66.41,-124.49,-80.35,-42.75,-94.87,-79.59,9.73,9.43,350.4,382.07,764.66,206.35,221.15,13.06,46353.23,18102.31,676.61,1.94,637.58,1.93,21.69,5.66,10.04,-52.28,-320.16,11085.47,11009.81,2.62,57.36,533.49
2022-03-30 08:55:19,-69.86,-125.5,-84.71,-53.32,-97.97,-81.44,9.72,9.42,350.34,382.07,765.03,206.39,221.12,13.06,46498.63,18916.17,677.64,1.94,640.6,1.93,21.65,5.59,5.63,-52.28,-320.16,11085.47,11009.81,2.62,57.36,533.52
2022-03-30 08:55:24,-74.72,-126.59,-94.19,-49.38,-102.5,-88.99,9.72,9.42,350.41,382.07,765.39,206.39,221.15,13.06,46897.06,18192.95,678.12,1.94,638.94,1.9,21.72,5.46,8.23,-52.95,-328.56,10944.89,10909.04,2.62,57.16,533.49
2022-03-30 08:55:29,-71.2,-119.54,-89.24,-49.46,-91.51,-75.06,9.72,9.42,350.34,382.14,765.69,206.39,221.12,13.06,45709.32,19824.45,684.74,1.94,634.03,1.9,21.81,4.92,8.56,-52.95,-328.56,10944.89,10909.04,2.62,57.16,533.49
2022-03-30 08:55:34,-76.49,-118.36,-86.56,-37.54,-92.68,-72.96,9.72,9.43,350.41,382.14,765.86,206.39,221.15,13.06,47542.86,18143.85,686.25,1.92,634.01,1.93,21.77,5.62,4.25,-57.48,-321.34,10829.81,10748.3,2.62,56.72,533.49
2022-03-30 08:55:39,-81.86,-118.87,-94.61,-54.75,-100.4,-81.27,9.72,9.43,350.41,382.14,765.93,206.42,221.18,13.06,46336.23,16954.22,680.76,1.94,637.35,1.93,21.68,5.18,6.8,-57.48,-321.34,10829.81,10748.3,2.62,56.72,533.49
2022-03-30 08:55:44,-70.53,-114.42,-90.59,-61.21,-91.76,-77.74,9.72,9.43,350.41,382.14,765.99,206.45,221.15,13.06,46897.06,19308.94,682.67,1.94,630.1,1.93,21.7,4.77,6.72,-58.24,-324.36,11042.98,10962.31,2.63,56.23,533.5
2022-03-30 08:55:49,-69.1,-111.9,-92.6,-44.76,-95.79,-79.93,9.73,9.44,350.47,382.14,766.03,206.39,221.15,13.06,46827.19,18559.28,686.15,1.94,629.07,1.93,21.76,5.34,6.73,-58.24,-324.36,11042.98,10962.31,2.63,56.23,533.5
2022-03-30 08:55:54,-60.96,-123.48,-98.31,-51.56,-93.77,-81.61,9.73,9.44,350.47,382.14,766.26,206.42,221.12,13.06,47561.74,18293.03,676.61,1.94,640.63,1.95,21.75,6.39,6.98,-50.93,-313.45,11018.1,10982.41,2.63,56.37,533.5
2022-03-30 08:55:59,-61.46,-124.91,-92.52,-58.36,-93.86,-81.94,9.73,9.44,350.47,382.14,766.46,206.42,221.12,13.06,46719.56,17877.6,669.4,1.97,646.12,1.95,21.73,6.04,10.52,-50.93,-313.45,11018.1,10982.41,2.63,56.37,533.5
2022-03-30 08:56:04,-63.31,-125.25,-93.77,-35.36,-90.92,-78.75,9.73,9.44,350.47,382.17,766.53,206.49,221.12,13.05,46338.12,19675.27,678.24,1.99,635.79,1.97,21.73,5.49,8.11,-53.62,-316.05,10778.74,10721.63,2.62,56.29,533.53
2022-03-30 08:56:09,-66.5,-123.9,-94.95,-38.89,-96.29,-79.93,9.73,9.43,350.48,382.17,766.4,206.49,221.12,13.06,46272.03,18663.14,673.66,2.02,646.17,1.98,21.68,4.88,5.95,-53.62,-316.05,10778.74,10721.63,2.62,56.29,533.53
2022-03-30 08:56:14,-72.79,-121.97,-89.24,-46.27,-91.0,-70.86,9.73,9.44,350.47,382.17,766.03,206.45,221.05,13.05,46742.22,18848.19,666.91,2.04,647.35,2.0,21.74,5.77,9.33,-57.98,-289.7,10996.84,10918.96,2.63,56.53,533.53
2022-03-30 08:56:19,-81.19,-121.39,-92.35,-56.43,-97.13,-83.62,9.73,9.44,350.47,382.17,765.56,206.42,221.08,13.06,45528.04,19493.99,670.21,2.04,645.69,2.0,21.71,5.42,5.99,-57.98,-289.7,10996.84,10918.96,2.63,56.53,533.59
