time,Consumption,Wind,Solar,temperature,radiation_direct_horizontal,hour,month,day_of_week,Consumption_detrended,season,day_of_week_str,daylight_duration,week,is_holiday,Consumption_resid,Wind_resid,Solar_resid,temperature_resid,radiation_direct_horizontal_resid
2017-05-14 03:00:00,35.786000,4.207000,0.067000,9.803000,0.239600,3,5,6,-8.509961,Spring,Sun,15.560996,19,False,-0.818972,-5.385156,0.110266,2.982727,6.609087
2017-05-14 04:00:00,36.122000,4.002000,1.156000,10.601000,9.923400,4,5,6,-13.219374,Spring,Sun,15.560996,19,False,-1.464426,-5.039400,0.101051,3.197411,4.188105
2017-05-14 05:00:00,39.111000,3.692000,3.845000,12.327000,57.824300,5,5,6,-15.147303,Spring,Sun,15.560996,19,False,0.141724,-4.016636,-0.169196,3.677351,1.961750
2017-05-14 06:00:00,42.818000,2.872000,7.759000,13.989000,148.890600,6,5,6,-14.748561,Spring,Sun,15.560996,19,False,1.572417,-3.672285,-0.417801,3.748070,-5.661090
2017-05-14 07:00:00,45.813000,2.829000,12.337000,15.883000,253.068800,7,5,6,-13.380413,Spring,Sun,15.560996,19,False,1.739971,-3.667373,-0.102721,3.911382,-22.567408
2017-05-14 08:00:00,48.154000,3.289000,16.257000,17.140000,305.308900,8,5,6,-12.547955,Spring,Sun,15.560996,19,False,1.260958,-3.856708,0.454880,3.790046,-78.052766
2017-05-14 09:00:00,50.287000,3.763000,17.831000,17.878000,281.694700,9,5,6,-11.734090,Spring,Sun,15.560996,19,False,1.088607,-4.513922,0.090272,3.473462,-163.958830
2017-05-14 10:00:00,49.863000,4.212000,17.799000,18.340000,246.368200,10,5,6,-11.668819,Spring,Sun,15.560996,19,False,0.843046,-5.000480,-0.810233,3.147276,-225.589275
2017-05-14 11:00:00,47.193000,4.365000,16.854000,18.624000,219.657700,11,5,6,-13.132942,Spring,Sun,15.560996,19,False,-0.245869,-5.526972,-1.944528,2.906293,-243.607551
2017-05-14 12:00:00,45.503000,4.544000,15.816000,18.726000,185.389500,12,5,6,-13.347826,Spring,Sun,15.560996,19,False,-0.554541,-5.922872,-2.343077,2.728724,-241.039619
2017-05-14 13:00:00,44.796000,4.665000,14.063000,18.665000,147.725400,13,5,6,-13.029548,Spring,Sun,15.560996,19,False,-0.396084,-6.289441,-2.195059,2.633861,-218.471056
2017-05-14 14:00:00,44.596000,4.089000,11.579000,18.451000,105.308400,14,5,6,-12.207903,Spring,Sun,15.560996,19,False,-0.127179,-7.187168,-1.808664,2.606361,-186.054320
2017-05-14 15:00:00,46.123000,3.710000,8.394000,17.999000,55.784400,15,5,6,-10.719606,Spring,Sun,15.560996,19,False,0.370536,-7.864673,-1.264986,2.582102,-143.700766
2017-05-14 16:00:00,47.804000,3.343000,5.012000,17.388000,29.822800,16,5,6,-9.184890,Spring,Sun,15.560996,19,False,0.675349,-8.259482,-0.571946,2.679650,-80.341657
2017-05-14 17:00:00,47.876000,3.059000,2.239000,16.419000,13.076300,17,5,6,-8.766155,Spring,Sun,15.560996,19,False,0.057308,-7.885269,-0.042120,2.827548,-25.277079
2017-05-14 18:00:00,47.279000,2.896000,0.408000,14.696000,1.888000,18,5,6,-7.634465,Spring,Sun,15.560996,19,False,0.237568,-6.987715,0.076902,3.014412,1.797607
2017-05-14 19:00:00,47.340000,2.767000,0.003000,13.421000,0.004800,19,5,6,-6.390161,Spring,Sun,15.560996,19,False,0.271265,-7.090172,0.120840,3.342237,6.671852
2017-05-14 20:00:00,46.870000,2.864000,0.000000,12.702000,0.000000,20,5,6,-4.660187,Spring,Sun,15.560996,19,False,0.334458,-7.263592,0.122343,3.445702,6.681434
2017-05-14 21:00:00,43.872000,3.368000,0.000000,11.970000,0.000000,21,5,6,-3.575329,Spring,Sun,15.560996,19,False,0.009335,-6.787361,0.122520,3.496444,6.684909
2017-05-14 22:00:00,41.105000,3.641000,0.000000,11.275000,0.000000,22,5,6,-3.128213,Spring,Sun,15.560996,19,False,-0.206388,-6.047569,0.121409,3.516680,6.690562
2017-05-14 23:00:00,39.587000,4.119000,0.000000,10.663000,0.000000,23,5,6,-2.736826,Spring,Sun,15.560996,19,False,-0.040600,-5.320197,0.121663,3.528213,6.695183
2017-05-15 00:00:00,38.640000,4.459000,0.000000,10.142000,0.000000,0,5,0,-2.594716,Spring,Mon,15.610898,20,False,-0.624771,-4.506499,0.119963,3.475768,6.646303
2017-05-15 01:00:00,39.079000,4.393000,0.000000,9.689000,0.000000,1,5,0,-2.234632,Spring,Mon,15.610898,20,False,-0.639050,-4.008898,0.120127,3.485640,6.644711
2017-05-15 02:00:00,40.945000,3.971000,0.000000,9.261000,0.000000,2,5,0,-1.337232,Spring,Mon,15.610898,20,False,-0.379990,-4.058236,0.120202,3.467723,6.643340
2017-05-15 03:00:00,44.911000,3.630000,0.067000,8.824000,0.261400,3,5,0,0.615039,Spring,Mon,15.610898,20,False,0.295994,-4.151925,0.104845,3.372484,6.598172
2017-05-15 04:00:00,53.276000,3.147000,1.245000,9.496000,16.967200,4,5,0,3.934626,Spring,Mon,15.610898,20,False,0.846331,-4.292652,0.063678,3.336125,7.001627
2017-05-15 05:00:00,59.771000,2.475000,4.493000,11.154000,99.955700,5,5,0,5.512697,Spring,Mon,15.610898,20,False,0.042193,-4.000330,0.128666,3.481922,23.570917
2017-05-15 06:00:00,62.995000,1.742000,9.307000,12.925000,250.470900,6,5,0,5.428439,Spring,Mon,15.610898,20,False,-0.462226,-3.859131,0.537110,3.411850,60.938235
2017-05-15 07:00:00,64.331000,1.482000,14.206000,14.821000,396.023300,7,5,0,5.137587,Spring,Mon,15.610898,20,False,-0.518279,-4.761428,0.904988,3.504472,95.509125
2017-05-15 08:00:00,65.751000,1.430000,18.006000,16.187000,510.962000,8,5,0,5.049045,Spring,Mon,15.610898,20,False,-0.331651,-5.876805,1.396704,3.633544,136.065167
2017-05-15 09:00:00,66.789000,1.827000,20.522000,17.205000,587.881000,9,5,0,4.767910,Spring,Mon,15.610898,20,False,-0.579919,-6.524758,1.977776,3.727899,172.348374
2017-05-15 10:00:00,65.889000,2.468000,21.897000,17.981000,609.655700,10,5,0,4.357181,Spring,Mon,15.610898,20,False,-0.643625,-6.685947,2.674202,3.793207,183.214916
2017-05-15 11:00:00,65.898000,3.023000,22.120000,18.547000,598.427600,11,5,0,5.572058,Spring,Mon,15.610898,20,False,-0.049921,-6.846715,3.251658,3.885083,197.802563
2017-05-15 12:00:00,64.560000,3.252000,21.700000,18.918000,557.659600,12,5,0,5.709174,Spring,Mon,15.610898,20,False,-0.543641,-7.100901,4.071026,4.015916,210.887517
2017-05-15 13:00:00,63.218000,3.221000,19.846000,19.067000,470.759300,13,5,0,5.392452,Spring,Mon,15.610898,20,False,-0.861796,-7.416338,4.607083,4.157046,194.236826
2017-05-15 14:00:00,61.583000,3.085000,16.803000,18.996000,354.149400,14,5,0,4.779097,Spring,Mon,15.610898,20,False,-1.408752,-7.739436,4.606645,4.304624,158.418705
2017-05-15 15:00:00,60.973000,2.668000,12.266000,18.699000,207.781100,15,5,0,4.130394,Spring,Mon,15.610898,20,False,-1.379280,-8.217402,3.675000,4.411044,95.441631
2017-05-15 16:00:00,61.041000,2.110000,7.189000,18.177000,89.389200,16,5,0,4.052110,Spring,Mon,15.610898,20,False,-1.102656,-8.688374,2.226056,4.493941,40.287056
2017-05-15 17:00:00,60.880000,1.633000,2.786000,17.262000,26.658800,17,5,0,4.237845,Spring,Mon,15.610898,20,False,-0.625840,-8.183451,0.817472,4.487908,14.839171
2017-05-15 18:00:00,58.419000,1.864000,0.464000,15.749000,3.703800,18,5,0,3.505535,Spring,Mon,15.610898,20,False,-0.854957,-7.120351,0.218321,4.429640,7.337607
2017-05-15 19:00:00,56.940000,2.320000,0.001000,14.570000,0.017700,19,5,0,3.209839,Spring,Mon,15.610898,20,False,-0.475330,-6.417893,0.118085,4.511576,6.645666
2017-05-15 20:00:00,53.984000,2.907000,0.000000,13.629000,0.000000,20,5,0,2.453813,Spring,Mon,15.610898,20,False,-0.274926,-5.773848,0.122109,4.275789,6.645951
2017-05-15 21:00:00,49.321000,3.793000,0.000000,12.667000,0.000000,21,5,0,1.873671,Spring,Mon,15.610898,20,False,-0.350747,-5.181271,0.122697,3.957402,6.658970
2017-05-15 22:00:00,46.572000,4.710000,0.000000,11.881000,0.000000,22,5,0,2.338787,Spring,Mon,15.610898,20,False,0.264290,-4.333684,0.122075,3.723189,6.676411
2017-05-15 23:00:00,44.665000,5.667000,0.000000,11.333000,0.000000,23,5,0,2.341174,Spring,Mon,15.610898,20,False,0.355979,-3.359295,0.122822,3.628472,6.693372
2017-05-16 00:00:00,43.529000,5.886000,0.000000,10.954000,0.000000,0,5,1,2.294284,Spring,Tue,15.659973,20,False,-0.282428,-3.846510,0.124336,2.280216,6.713523
2017-05-16 01:00:00,43.778000,5.640000,0.000000,10.665000,0.000000,1,5,1,2.464368,Spring,Tue,15.659973,20,False,-0.320696,-3.718884,0.124777,2.356160,6.720771
2017-05-16 02:00:00,45.077000,5.698000,0.000000,10.406000,0.000000,2,5,1,2.794768,Spring,Tue,15.659973,20,False,-0.428618,-3.424105,0.124978,2.418427,6.722740
2017-05-16 03:00:00,48.381000,6.225000,0.074000,10.197000,0.099900,3,5,1,4.085039,Spring,Tue,15.659973,20,False,-0.288178,-2.744684,0.136809,2.481394,6.695177
2017-05-16 04:00:00,55.654000,6.644000,1.252000,10.782000,6.722600,4,5,1,6.312626,Spring,Tue,15.659973,20,False,-0.339939,-2.115966,0.374294,2.497137,4.286344
2017-05-16 05:00:00,61.290000,7.019000,4.286000,12.590000,41.217100,5,5,1,7.031697,Spring,Tue,15.659973,20,False,-0.532562,-1.152593,0.867694,2.908397,-6.182061
2017-05-16 06:00:00,64.439000,6.594000,8.921000,14.201000,106.784800,6,5,1,6.872439,Spring,Tue,15.659973,20,False,-0.736067,-1.200437,1.746096,2.914045,-21.088906
2017-05-16 07:00:00,65.478000,6.031000,13.693000,16.446000,187.489300,7,5,1,6.284587,Spring,Tue,15.659973,20,False,-0.761356,-2.456259,2.580628,3.350808,-29.979241
2017-05-16 08:00:00,66.888000,5.836000,17.353000,18.139000,267.146700,8,5,1,6.186045,Spring,Tue,15.659973,20,False,-0.651820,-3.859150,3.074865,3.640940,-27.220183
2017-05-16 09:00:00,68.256000,5.587000,19.638000,19.227000,322.696000,9,5,1,6.234910,Spring,Tue,15.659973,20,False,-0.674339,-5.193655,3.499410,3.702028,-22.249747
2017-05-16 10:00:00,67.787000,5.332000,20.955000,20.013000,343.921000,10,5,1,6.255181,Spring,Tue,15.659973,20,False,-0.521057,-6.026336,3.873917,3.706075,-13.870236
2017-05-16 11:00:00,67.335000,5.007000,21.102000,20.608000,343.496700,11,5,1,7.009058,Spring,Tue,15.659973,20,False,-0.386024,-6.698373,3.978015,3.729283,-4.496070
2017-05-16 12:00:00,66.244000,4.676000,20.147000,21.028000,325.654800,12,5,1,7.393174,Spring,Tue,15.659973,20,False,-0.428523,-7.139113,3.810999,3.784058,3.120911
2017-05-16 13:00:00,64.698000,4.544000,17.855000,21.269000,287.439400,13,5,1,6.872452,Spring,Tue,15.659973,20,False,-0.804837,-7.567130,3.285491,3.879271,13.988798
2017-05-16 14:00:00,63.081000,4.255000,14.806000,21.284000,215.482300,14,5,1,6.277097,Spring,Tue,15.659973,20,False,-1.126806,-8.150116,2.834683,3.994380,12.706574
2017-05-16 15:00:00,62.861000,4.103000,10.680000,21.096000,126.469400,15,5,1,6.018394,Spring,Tue,15.659973,20,False,-1.184293,-8.156380,2.123415,4.150038,2.117073
2017-05-16 16:00:00,62.441000,3.970000,6.036000,20.729000,65.364100,16,5,1,5.452110,Spring,Tue,15.659973,20,False,-1.235819,-7.783969,1.122143,4.385416,6.721087
2017-05-16 17:00:00,61.866000,4.082000,2.382000,19.838000,21.808900,17,5,1,5.223845,Spring,Tue,15.659973,20,False,-0.937197,-6.720061,0.417240,4.536817,7.683765
2017-05-16 18:00:00,59.558000,4.385000,0.388000,18.094000,2.672200,18,5,1,4.644535,Spring,Tue,15.659973,20,False,-1.028672,-5.939452,0.148736,4.456614,6.849928
2017-05-16 19:00:00,57.850000,4.570000,0.001000,16.804000,0.008900,19,5,1,4.119839,Spring,Tue,15.659973,20,False,-1.165688,-6.122155,0.122264,4.398713,6.719421
2017-05-16 20:00:00,54.456000,4.755000,0.000000,15.985000,0.000000,20,5,1,2.925813,Spring,Tue,15.659973,20,False,-1.211689,-5.972173,0.124765,4.255386,6.721469
2017-05-16 21:00:00,50.077000,4.952000,0.000000,15.297000,0.000000,21,5,1,2.629671,Spring,Tue,15.659973,20,False,-0.619812,-5.784097,0.124666,4.170835,6.722018
2017-05-16 22:00:00,46.710000,4.636000,0.000000,14.648000,0.000000,22,5,1,2.476787,Spring,Tue,15.659973,20,False,-0.726839,-5.872944,0.124600,4.081376,6.722274
2017-05-16 23:00:00,44.696000,4.472000,0.000000,14.031000,0.000000,23,5,1,2.372174,Spring,Tue,15.659973,20,False,-1.056964,-5.604343,0.124367,4.000728,6.722096
2017-05-17 00:00:00,43.599000,4.229000,0.000000,13.458000,0.000000,0,5,2,2.364284,Spring,Wed,15.708191,20,False,0.799198,-5.148721,0.134638,5.529817,6.977092
2017-05-17 01:00:00,43.537000,4.078000,0.000000,12.923000,0.000000,1,5,2,2.223368,Spring,Wed,15.708191,20,False,0.457409,-5.201896,0.134420,5.374764,6.977063
2017-05-17 02:00:00,44.803000,3.931000,0.000000,12.438000,0.000000,2,5,2,2.520768,Spring,Wed,15.708191,20,False,0.273814,-5.254847,0.134301,5.211129,6.977658
2017-05-17 03:00:00,48.145000,3.842000,0.078000,12.056000,0.335800,3,5,2,3.849039,Spring,Wed,15.708191,20,False,0.213580,-5.299059,0.126783,5.078196,7.073669
2017-05-17 04:00:00,55.824000,3.956000,1.311000,12.986000,14.386900,4,5,2,6.482626,Spring,Wed,15.708191,20,False,0.218568,-5.037401,0.264234,5.319231,12.952720
2017-05-17 05:00:00,62.045000,3.286000,4.688000,14.774000,71.467600,5,5,2,7.786697,Spring,Wed,15.708191,20,False,0.215764,-5.286056,0.967010,5.737912,33.359353
2017-05-17 06:00:00,65.292000,2.232000,10.059000,16.390000,164.842300,6,5,2,7.725439,Spring,Wed,15.708191,20,False,0.465500,-5.684573,2.556764,5.755029,48.066021
2017-05-17 07:00:00,65.966000,1.742000,15.807000,18.637000,269.615400,7,5,2,6.772587,Spring,Wed,15.708191,20,False,-0.440688,-6.036592,3.999117,6.112091,32.993400
2017-05-17 08:00:00,67.028000,1.888000,20.611000,20.491000,354.365000,8,5,2,6.326045,Spring,Wed,15.708191,20,False,-0.669470,-5.998392,4.994851,6.398789,16.912859
2017-05-17 09:00:00,68.404000,2.253000,24.090000,21.748000,416.615400,9,5,2,6.382910,Spring,Wed,15.708191,20,False,-0.408456,-5.886958,6.001805,6.445658,-4.730326
2017-05-17 10:00:00,67.899000,2.775000,25.931000,22.749000,506.558400,10,5,2,6.367181,Spring,Wed,15.708191,20,False,-0.372275,-5.630982,6.531601,6.467424,34.693235
2017-05-17 11:00:00,67.229000,3.527000,26.290000,23.488000,550.918000,11,5,2,6.903058,Spring,Wed,15.708191,20,False,-0.169516,-5.242828,6.555319,6.466685,76.558004
2017-05-17 12:00:00,66.023000,4.453000,25.307000,24.007000,557.957600,12,5,2,7.172174,Spring,Wed,15.708191,20,False,0.087839,-4.680677,6.308811,6.464747,109.685466
2017-05-17 13:00:00,64.939000,5.465000,22.865000,24.280000,514.277700,13,5,2,7.113452,Spring,Wed,15.708191,20,False,0.088937,-4.115480,5.483384,6.501768,143.613684
2017-05-17 14:00:00,63.379000,6.540000,18.914000,24.282000,430.625400,14,5,2,6.575097,Spring,Wed,15.708191,20,False,0.087790,-3.226218,4.443370,6.543093,152.636035
2017-05-17 15:00:00,62.999000,8.100000,13.531000,24.015000,324.302900,15,5,2,6.156394,Spring,Wed,15.708191,20,False,0.241308,-1.677393,3.023733,6.531170,136.375863
2017-05-17 16:00:00,62.744000,9.527000,7.616000,23.368000,214.429400,16,5,2,5.755110,Spring,Wed,15.708191,20,False,0.097967,-0.197091,1.480787,6.451105,114.801930
2017-05-17 17:00:00,62.239000,10.409000,2.909000,22.019000,94.959300,17,5,2,5.596845,Spring,Wed,15.708191,20,False,-0.112632,0.736118,0.431274,6.205070,61.588436
2017-05-17 18:00:00,59.789000,11.710000,0.499000,19.674000,13.366000,18,5,2,4.875535,Spring,Wed,15.708191,20,False,-0.618544,1.744797,0.145507,5.788117,14.543708
2017-05-17 19:00:00,58.034000,15.544000,0.003000,18.076000,0.057200,19,5,2,4.303839,Spring,Wed,15.708191,20,False,-0.639245,4.355152,0.132560,5.645168,7.000643
2017-05-17 20:00:00,55.735000,18.677000,0.000000,17.478000,0.000000,20,5,2,4.204813,Spring,Wed,15.708191,20,False,-0.000990,6.712152,0.134259,5.666768,6.972842
2017-05-17 21:00:00,51.322000,20.027000,0.000000,16.792000,0.000000,21,5,2,3.874671,Spring,Wed,15.708191,20,False,0.326350,7.813014,0.134225,5.597135,6.969831
2017-05-17 22:00:00,47.494000,19.970000,0.000000,16.095000,0.000000,22,5,2,3.260787,Spring,Wed,15.708191,20,False,0.253644,8.068938,0.134192,5.537368,6.965062
2017-05-17 23:00:00,45.804000,19.394000,0.000000,15.441000,0.000000,23,5,2,3.480174,Spring,Wed,15.708191,20,False,0.429791,8.218134,0.134121,5.482433,6.958704
2017-05-18 00:00:00,45.040000,18.919000,0.000000,14.882000,0.000000,0,5,3,3.805284,Spring,Thu,15.755521,20,False,0.429944,8.266627,0.120923,5.426345,6.675283
2017-05-18 01:00:00,44.864000,18.019000,0.000000,14.455000,0.000000,1,5,3,3.550368,Spring,Thu,15.755521,20,False,0.129991,7.744493,0.120927,5.457899,6.669540
2017-05-18 02:00:00,45.585000,17.497000,0.000000,14.102000,0.000000,2,5,3,3.302768,Spring,Thu,15.755521,20,False,-0.306109,7.545919,0.120954,5.496148,6.665930
2017-05-18 03:00:00,48.240000,15.939000,0.114000,13.840000,0.678700,3,5,3,3.944039,Spring,Thu,15.755521,20,False,-0.331757,6.546713,0.131387,5.506383,6.945743
2017-05-18 04:00:00,56.042000,14.342000,1.616000,14.596000,17.574800,4,5,3,6.700626,Spring,Thu,15.755521,20,False,0.230527,5.693497,0.399869,5.504037,11.214328
2017-05-18 05:00:00,62.687000,11.390000,5.319000,15.929000,66.333800,5,5,3,8.428697,Spring,Thu,15.755521,20,False,0.374289,4.216217,1.084205,5.458638,9.999470
2017-05-18 06:00:00,65.881000,8.317000,10.492000,17.539000,125.446400,6,5,3,8.314439,Spring,Thu,15.755521,20,False,0.261822,2.285901,2.072375,5.439410,-27.193149
2017-05-18 07:00:00,66.647000,7.529000,15.132000,19.102000,170.881200,7,5,3,7.453587,Spring,Thu,15.755521,20,False,0.360792,1.164970,2.221693,5.231860,-98.091004
2017-05-18 08:00:00,68.031000,7.616000,18.544000,20.057000,195.484000,8,5,3,7.329045,Spring,Thu,15.755521,20,False,0.881377,0.620659,1.863643,4.875632,-173.707050
2017-05-18 09:00:00,69.512000,7.747000,20.485000,20.695000,210.083000,9,5,3,7.490910,Spring,Thu,15.755521,20,False,1.353356,0.204089,1.309098,4.538674,-225.518017
2017-05-18 10:00:00,69.131000,7.256000,20.797000,21.246000,232.044000,10,5,3,7.599181,Spring,Thu,15.755521,20,False,1.371518,-0.600634,0.600667,4.311631,-230.894318
2017-05-18 11:00:00,67.966000,5.895000,20.264000,21.620000,228.837500,11,5,3,7.640058,Spring,Thu,15.755521,20,False,1.143270,-1.574065,0.228619,4.146668,-207.995505
2017-05-18 12:00:00,66.650000,4.784000,18.802000,21.767000,196.031600,12,5,3,7.799174,Spring,Thu,15.755521,20,False,0.945984,-2.269799,-0.012786,3.997570,-180.963674
2017-05-18 13:00:00,64.708000,4.370000,16.628000,21.681000,141.685600,13,5,3,6.882452,Spring,Thu,15.755521,20,False,0.263949,-2.161131,0.081613,3.852056,-156.864804
2017-05-18 14:00:00,63.297000,4.004000,13.251000,21.355000,81.582500,14,5,3,6.493097,Spring,Thu,15.755521,20,False,0.370087,-2.115514,-0.122160,3.719387,-125.691387
2017-05-18 15:00:00,62.701000,3.623000,9.258000,20.853000,37.029700,15,5,3,5.858394,Spring,Thu,15.755521,20,False,0.200787,-1.958018,-0.373130,3.628413,-83.939047
2017-05-18 16:00:00,62.277000,3.342000,5.393000,20.168000,13.091600,16,5,3,5.288110,Spring,Thu,15.755521,20,False,0.058254,-1.797062,-0.342175,3.575232,-42.773754
2017-05-18 17:00:00,61.447000,3.583000,2.317000,19.070000,3.390200,17,5,3,4.804845,Spring,Thu,15.755521,20,False,-0.120824,-1.108561,-0.203665,3.540828,-10.062176
2017-05-18 18:00:00,59.194000,3.773000,0.441000,17.647000,0.560400,18,5,3,4.280535,Spring,Thu,15.755521,20,False,-0.485633,-0.642219,-0.152042,3.884300,4.398227
2017-05-18 19:00:00,56.973000,3.736000,0.006000,16.646000,0.006200,19,5,3,3.242839,Spring,Thu,15.755521,20,False,-0.987469,-0.755121,-0.183342,4.303503,6.648317
2017-05-18 20:00:00,53.962000,4.343000,0.000000,16.081000,0.000000,20,5,3,2.431813,Spring,Thu,15.755521,20,False,-1.087122,-0.279143,-0.221135,4.413034,6.655725
2017-05-18 21:00:00,49.552000,4.395000,0.000000,15.536000,0.000000,21,5,3,2.104671,Spring,Thu,15.755521,20,False,-0.812824,-0.172349,-0.221362,4.435986,6.654304
2017-05-18 22:00:00,46.392000,4.550000,0.000000,15.082000,0.000000,22,5,3,2.158787,Spring,Thu,15.755521,20,False,-0.636629,0.208919,0.120175,4.500393,6.650153
2017-05-18 23:00:00,44.591000,4.909000,0.000000,14.717000,0.000000,23,5,3,2.267174,Spring,Thu,15.755521,20,False,-0.266483,0.788603,0.119840,4.605569,6.642254
2017-05-19 00:00:00,43.713000,5.083000,0.000000,14.440000,0.000000,0,5,4,2.478284,Spring,Fri,15.801933,20,False,0.115652,1.382736,0.120426,4.755881,6.639689
2017-05-19 01:00:00,44.004000,5.065000,0.000000,14.226000,0.000000,1,5,4,2.690368,Spring,Fri,15.801933,20,False,0.195284,1.634115,0.120227,4.915125,6.632008
2017-05-19 02:00:00,45.507000,5.184000,0.000000,14.030000,0.000000,2,5,4,3.224768,Spring,Fri,15.801933,20,False,0.274620,1.919349,0.120139,5.069101,6.628476
2017-05-19 03:00:00,48.437000,5.589000,0.105000,13.870000,0.156600,3,5,4,4.141039,Spring,Fri,15.801933,20,False,0.533937,2.343295,0.120803,5.176247,6.621539
2017-05-19 04:00:00,55.800000,5.925000,1.237000,14.403000,3.178200,4,5,4,6.458626,Spring,Fri,15.801933,20,False,1.257673,2.707255,0.095221,5.063091,5.077307
2017-05-19 05:00:00,62.003000,5.553000,3.781000,15.178000,14.107000,5,5,4,7.744697,Spring,Fri,15.801933,20,False,0.837939,2.793684,0.018923,4.768924,-2.785522
2017-05-19 06:00:00,65.125000,5.051000,7.368000,15.929000,38.119700,6,5,4,7.558439,Spring,Fri,15.801933,20,False,0.148224,2.849528,0.016355,4.247995,-28.539089
2017-05-19 07:00:00,66.081000,4.943000,10.872000,16.869000,70.125900,7,5,4,6.887587,Spring,Fri,15.801933,20,False,0.129457,2.973280,-0.220656,3.679150,-65.297964
2017-05-19 08:00:00,66.799000,4.847000,13.743000,17.605000,94.179500,8,5,4,6.097045,Spring,Fri,15.801933,20,False,0.000482,2.816367,-0.424148,3.196495,-109.088367
2017-05-19 09:00:00,67.834000,5.352000,15.388000,18.091000,104.300800,9,5,4,5.812910,Spring,Fri,15.801933,20,False,0.401313,3.040887,-0.924846,2.760300,-142.458304
2017-05-19 10:00:00,67.259000,6.355000,15.624000,18.330000,105.087900,10,5,4,5.727181,Spring,Fri,15.801933,20,False,0.724941,3.697517,-1.655478,2.311114,-161.009203
2017-05-19 11:00:00,66.277000,6.865000,14.628000,18.331000,95.432800,11,5,4,5.951058,Spring,Fri,15.801933,20,False,1.412772,4.044297,-2.460954,1.848816,-163.461024
2017-05-19 12:00:00,64.755000,7.258000,13.022000,18.092000,74.440600,12,5,4,5.904174,Spring,Fri,15.801933,20,False,1.631320,4.172419,-3.018638,1.368286,-159.406449
2017-05-19 13:00:00,62.998000,8.036000,10.620000,17.651000,54.708600,13,5,4,5.172452,Spring,Fri,15.801933,20,False,1.023419,4.541622,-3.539166,0.897706,-141.671755
2017-05-19 14:00:00,61.660000,9.364000,7.788000,17.031000,37.395200,14,5,4,4.856097,Spring,Fri,15.801933,20,False,0.932488,5.237867,-3.545116,0.464280,-106.671852
2017-05-19 15:00:00,62.002000,11.289000,4.896000,16.273000,24.765500,15,5,4,5.159394,Spring,Fri,15.801933,20,False,1.249706,6.486457,-3.174313,0.080226,-68.036116
2017-05-19 16:00:00,61.440000,13.213000,2.559000,15.327000,15.419700,16,5,4,4.451110,Spring,Fri,15.801933,20,False,1.037989,7.993473,-2.243471,-0.264451,-32.150960
2017-05-19 17:00:00,60.495000,13.911000,1.055000,14.135000,6.082800,17,5,4,3.852845,Spring,Fri,15.801933,20,False,0.954544,8.500483,-0.988698,-0.444671,-7.132764
2017-05-19 18:00:00,57.919000,13.913000,0.195000,12.737000,1.239000,18,5,4,3.005535,Spring,Fri,15.801933,20,False,0.465776,8.520078,-0.138475,-0.118062,4.370540
2017-05-19 19:00:00,55.160000,14.408000,0.002000,11.489000,0.010100,19,5,4,1.429839,Spring,Fri,15.801933,20,False,-0.318368,8.668991,0.115660,0.172588,6.609392
2017-05-19 20:00:00,52.193000,15.055000,0.000000,10.820000,0.000000,20,5,4,0.662813,Spring,Fri,15.801933,20,False,-0.630700,8.687213,0.121442,0.244918,6.620459
2017-05-19 21:00:00,48.680000,15.064000,0.000000,10.203000,0.000000,21,5,4,1.232671,Spring,Fri,15.801933,20,False,0.099795,8.282248,0.121433,0.300655,6.618230
2017-05-19 22:00:00,45.237000,14.389000,0.000000,9.541000,0.000000,22,5,4,1.003787,Spring,Fri,15.801933,20,False,0.146163,7.490722,0.120080,0.298515,6.614208
2017-05-19 23:00:00,42.869000,13.772000,0.000000,8.864000,0.000000,23,5,4,0.545174,Spring,Fri,15.801933,20,False,0.045159,6.773921,0.120033,0.240865,6.608777
2017-05-20 00:00:00,41.350000,13.559000,0.000000,8.291000,0.000000,0,5,5,0.115284,Spring,Sat,15.847395,20,False,-0.126386,6.374655,0.122805,0.185540,6.659783
2017-05-20 01:00:00,41.320000,12.622000,0.000000,7.842000,0.000000,1,5,5,0.006368,Spring,Sat,15.847395,20,False,0.063226,5.489227,0.122822,0.169052,6.655304
2017-05-20 02:00:00,41.584000,11.515000,0.000000,7.486000,0.000000,2,5,5,-0.698232,Spring,Sat,15.847395,20,False,-0.116343,4.440021,0.122826,0.172400,6.652816
2017-05-20 03:00:00,41.384000,10.175000,0.109000,7.177000,0.457000,3,5,5,-2.911961,Spring,Sat,15.847395,20,False,-0.653227,3.342259,0.110790,0.103771,6.643443
2017-05-20 04:00:00,43.169000,8.991000,1.337000,7.770000,17.739200,4,5,5,-6.172374,Spring,Sat,15.847395,20,False,-1.349059,2.477199,0.112745,-0.174555,11.525278
2017-05-20 05:00:00,46.758000,7.914000,4.639000,9.073000,107.767400,5,5,5,-7.500303,Spring,Sat,15.847395,20,False,-0.352110,2.320822,0.472784,-0.253545,47.720295
2017-05-20 06:00:00,51.028000,7.627000,9.597000,11.065000,286.646000,6,5,5,-6.538561,Spring,Sat,15.847395,20,False,0.883653,2.756678,1.447385,-0.185239,115.913257
2017-05-20 07:00:00,54.285000,7.630000,14.517000,12.885000,448.803800,7,5,5,-4.908413,Spring,Sat,15.847395,20,False,1.407565,2.479337,2.381032,-0.272187,160.921265
